order_id,trade_id,account_id,security_id,side,quantity,price,execution_time,fee,commission
6c4c866b-3ba7-45db-be29-0b57d9d03301,3355e805-181d-4a1f-8a33-b3a5e9978543,ACC-20430327,HD,SELL,330,78.79,2025-07-22 11:21:50.111,3.3000000000000003,6.6000000000000005
78e1916c-c678-4a81-91a4-d70ed70ee78d,ed4e4760-a9d9-4b72-8cea-4e74f7aeed35,ACC-04149740,NVDA,BUY_TO_COVER,232,450.83,2025-07-22 16:28:08.111,2.32,4.64
8cd88692-595a-46f5-ba35-206fe96b2cc4,c8c1f89a-92da-4a6c-84b8-374a3ee2c774,ACC-86949206,AVGO,SELL_SHORT,305,256.14,2025-07-22 10:35:34.111,3.0500000000000003,6.1000000000000005
54dcbb0d-d3e4-4d0c-ab86-b471dd308dca,c930d1f2-50dd-4a8a-b20c-6e42433b543c,ACC-65674409,MCD,BUY,753,299.53,2025-07-22 02:15:57.111,7.53,15.06
8a792492-c70d-48ce-a63d-3af024ecbb57,c579704e-ebac-48fb-8ba6-7bac9408c348,ACC-30918594,ABBV,SELL_SHORT,377,758.81,2025-07-21 23:37:56.111,3.77,7.54
f1ba798b-60b0-45c6-adde-954f2659cec8,d588f96a-a99f-411a-8080-3cba05665964,ACC-67168776,NVDA,SELL,499,66.56,2025-07-22 10:01:32.111,4.99,9.98
04cbff85-41e4-46fc-94ac-25c59ec91cb4,7b473ca6-ab02-4d4a-97c9-796431d50174,ACC-90773631,ADBE,SELL_SHORT,815,623.53,2025-07-22 22:30:12.111,8.15,16.3
a0bf809d-90a6-47c9-a730-16e3e564c7fa,72aad123-613d-40d0-9bd8-c48f7141d711,ACC-26013036,TMO,BUY,387,15.12,2025-07-22 00:43:22.111,3.87,7.74
47b6e2a2-b6af-4384-aa09-903ba5cdf052,529fb0d4-9a40-4db1-9a94-6cbc23be9eb4,ACC-35828895,ABT,SELL,484,178.42,2025-07-22 05:14:07.111,4.84,9.68
ff5e58b1-420d-473c-8400-194b5cf77e54,12374c73-f597-4152-8355-d3ad2b0893ec,ACC-65886247,HD,BUY,677,227.68,2025-07-22 04:21:07.111,6.7700000000000005,13.540000000000001
211d9260-539c-43b1-b868-ecc80642b6f9,a1f19978-e206-407d-be2a-ef4b162e8d7e,ACC-75977978,WMT,SELL_SHORT,219,629.69,2025-07-22 06:55:14.111,2.19,4.38
f9e40c6f-3a9d-4b02-9b0a-a0638965e5a7,dc4e4168-e11f-4db4-84ac-6df5ed32c7cb,ACC-20289848,XOM,SELL_SHORT,368,888.65,2025-07-22 14:00:36.111,3.68,7.36
29e3d8a2-7032-44bd-aade-9dbaa7f509a3,5e41c95b-0895-417d-b4d2-7c2b4f6e2a6e,ACC-67488438,AAPL,BUY,1085,922.13,2025-07-22 13:23:41.111,10.85,21.7
dc7e08b7-ae43-42d4-a47e-3438bbe5781c,bcf88825-79b7-4bcf-bf7b-144ff322fe4d,ACC-20148695,ACN,SELL,202,540.05,2025-07-21 23:13:44.111,2.02,4.04
efadbb40-e537-43ff-8f4b-4bb3c1d5c156,f92cc262-57a5-45fb-908f-c6b9ed214e25,ACC-17226049,DHR,SELL_SHORT,181,327.01,2025-07-22 17:04:57.111,1.81,3.62
e3cd7c47-01d9-4970-9151-dd54747af14d,20a55e8a-7c5a-410f-aaa1-26cf61c8c660,ACC-33228879,TSLA,SELL_SHORT,227,12.3,2025-07-22 06:31:10.111,2.27,4.54
54c30694-6d70-4a41-997b-04fec73a00a8,130a5bbd-ee61-4e7f-929d-0a8afbbb810c,ACC-32905812,MA,SELL,442,780.71,2025-07-22 05:02:58.111,4.42,8.84
b867be23-89ea-409e-94ec-793f55625129,47ba35b7-ef48-4d1b-a373-2e6d75ec8796,ACC-50846793,ABT,BUY_TO_COVER,330,192.19,2025-07-22 11:54:21.111,3.3000000000000003,6.6000000000000005
a89ae0c1-85a6-40ba-918a-c9fa07d54f38,3fff5ea1-fe19-40ee-a52c-3440dff6b22d,ACC-10750041,HD,BUY,297,107.82,2025-07-22 21:40:12.111,2.97,5.94
71553d56-ba76-441f-8a59-7b1df77a04be,f21dc25d-1742-4f19-9cfc-1ba72de5bf47,ACC-13230645,UNH,BUY_TO_COVER,79,609.93,2025-07-22 17:47:24.111,0.79,1.58
7083462b-dcd5-4549-9e56-1473539c276e,239f88f5-8931-4f74-a0b7-e2f7dd31f778,ACC-80173181,NKE,BUY_TO_COVER,789,817.75,2025-07-22 13:12:09.111,7.890000000000001,15.780000000000001
a31bd40a-29fd-431f-ac60-a3d46351bee9,b8ae1c52-2358-4040-83ab-a19fe644a467,ACC-21440163,XOM,SELL_SHORT,879,641.48,2025-07-22 01:14:35.111,8.790000000000001,17.580000000000002
7a475db6-c6d5-41a9-9f68-9137241efb6d,64c19e03-f6c7-489d-9560-e4f16bedac40,ACC-61459810,JNJ,SELL,987,650.01,2025-07-22 03:09:49.111,9.870000000000001,19.740000000000002
266115fb-37b4-4efb-989d-17ab5c1045fd,07b8aa71-b8eb-4976-b150-aeaf8b9c29dd,ACC-64015612,PG,SELL,854,758.78,2025-07-22 13:54:58.111,8.540000000000001,17.080000000000002
beb3e4ec-a7d6-46b9-8e91-96ce503b5de7,02d08856-32d0-4f99-bc4f-2db6cb520a54,ACC-06241847,ADBE,BUY_TO_COVER,85,346.57,2025-07-22 03:08:26.111,0.85,1.7
88734181-395c-4273-b20b-6cd443dab6e5,23ab2243-e118-4743-981b-645b3d06ae99,ACC-61599368,ACN,BUY_TO_COVER,303,38.69,2025-07-22 02:52:15.111,3.0300000000000002,6.0600000000000005
e3f6300f-fbe2-4077-8e7a-696dd60cdb85,67403570-9f16-4354-a75f-42112c6c89a0,ACC-98239601,CRM,SELL,806,392.42,2025-07-21 23:26:22.111,8.06,16.12
112908c5-f2c6-4e57-8da1-db9a2f0ca315,859341b8-5391-4d19-8b16-bd7575399f90,ACC-62388919,KO,BUY_TO_COVER,993,632.35,2025-07-22 13:16:38.111,9.93,19.86
1ededea3-b363-4b3c-8b0e-26f512d69ee7,a2138327-b7fd-4625-aaf4-9a43a2bc50fa,ACC-74786487,GOOGL,BUY,120,155.32,2025-07-22 13:13:50.111,1.2,2.4
c63cf2d8-3eeb-4c79-962a-c49aa8f113f5,d9fb09a3-dae2-4d3d-809f-04e41125ea81,ACC-03081858,ABBV,SELL_SHORT,842,754.44,2025-07-22 09:54:51.111,8.42,16.84
77388d05-2c08-40d7-83d5-6af521a19025,c79c16a4-49f5-495b-9a42-00608cc25a59,ACC-62351814,MCD,SELL_SHORT,671,791.55,2025-07-22 14:38:32.111,6.71,13.42
7d4c5381-1c1c-40c2-805a-7a6313c7ba8a,ccc8d05c-024b-42e6-a499-49910d119539,ACC-80545931,CSCO,SELL_SHORT,671,558.21,2025-07-22 15:34:33.111,6.71,13.42
bdc1291b-d772-4cc3-87ee-685ace45549b,17cfb204-9465-40db-8719-6a28a9a3dc6f,ACC-80300698,JPM,BUY_TO_COVER,459,863.11,2025-07-22 09:53:21.111,4.59,9.18
15e40c4e-b77b-47bf-aa19-6c18d3d4f926,edea8f0f-1abe-4d6e-8eba-1fd15468e534,ACC-20909230,ABBV,BUY_TO_COVER,7733,116.45,2025-07-22 12:41:40.111,77.33,154.66
5b99b52d-6b05-4ea4-b7cb-dc76e538e3c4,a7b39937-219c-4abd-959f-2e82984e78b1,ACC-38449295,LLY,SELL,805,71.34,2025-07-22 21:35:22.111,8.05,16.1
2422ab05-19c9-43bf-a73b-861ac25197f9,9e94c47a-d77b-4eea-8230-5e414ebc1a50,ACC-49033553,AAPL,BUY,189,141.37,2025-07-22 21:42:30.111,1.8900000000000001,3.7800000000000002
eebe602c-7646-4186-aeea-0a2120cf519e,f05300c3-ba5a-4e54-ad0e-bbfe05e9216e,ACC-62014737,MA,SELL_SHORT,868,308.37,2025-07-21 22:51:00.111,8.68,17.36
d5a5b50e-9eb3-4ec6-b111-43fec5017b0a,9bf7a7ab-9b8a-464d-a4af-059ce85e6c0f,ACC-55244724,COST,SELL,483,656.27,2025-07-22 08:34:05.111,4.83,9.66
e91e646a-7d28-4c5d-ab6a-679b785687af,4cfd0a17-8583-467d-98de-8af14acd3a9f,ACC-94772918,MA,BUY,448,572.49,2025-07-22 09:21:14.111,4.48,8.96
228c99bd-e5cb-4800-8fbd-33e3a3ef6321,b2837d12-3ba3-4d12-b054-55367bb57d3d,ACC-41815989,TMO,BUY,495,488.05,2025-07-22 21:13:24.111,4.95,9.9
e473c4da-3fb9-46fc-8428-a509a26c07ff,9724a5e2-0ad6-4cbc-9ea1-dbed630ade91,ACC-63051419,CVX,SELL_SHORT,803,189.75,2025-07-22 01:46:04.111,8.03,16.06
672aa3e8-8b04-4a96-9122-260c84feca4a,38734616-3139-48f2-939d-daebf4411459,ACC-18441677,ABBV,SELL_SHORT,87,918.82,2025-07-22 05:59:44.111,0.87,1.74
bc1ace92-6e62-4133-b885-30f6ae743e00,013094d9-8351-4fc3-b971-2825c37404e7,ACC-77111998,BAC,BUY_TO_COVER,209,8.9,2025-07-22 04:12:03.111,2.09,4.18
044bd2ce-f45d-4549-9196-66af3032b3c1,286c4d43-87b6-4682-9c33-4092b59ce173,ACC-80282046,GOOGL,BUY_TO_COVER,839,754.33,2025-07-22 22:09:17.111,8.39,16.78
ef5afe4f-31da-432d-8258-bf8bb61030f5,6d2e6dfa-dff5-4cf4-bfde-78862cea5bdd,ACC-10728916,GOOGL,BUY,955,980.16,2025-07-22 02:45:46.111,9.55,19.1
ced9250f-0cc8-4551-b303-7122c0245bcf,61243a97-8d07-4001-a6df-31bcd3494d70,ACC-03550133,NKE,SELL,524,622.44,2025-07-22 04:02:58.111,5.24,10.48
f853db14-4332-4557-aaf2-fc2043141091,0a8fb309-d810-4be2-a2f1-c96d73685308,ACC-07055768,HD,SELL,974,49.67,2025-07-22 16:40:23.111,9.74,19.48
96297e2c-0fda-4ee4-8fc1-7746e7ee25c0,5952e727-6f75-4407-aef6-4a9b89b4121d,ACC-55684165,UNH,SELL,191,721.21,2025-07-22 10:42:35.111,1.9100000000000001,3.8200000000000003
0ac549fd-c6ba-4114-9e19-f7f94f130c89,216e85ad-0475-4c76-9bcd-6867f4064b6d,ACC-44006117,NVDA,SELL,241,29.21,2025-07-22 15:09:41.111,2.41,4.82
3e6c6515-cb62-47a0-ac28-2633d6ba2398,bd3f59d0-3e62-4c1a-8f5e-9b54bd9677c4,ACC-74096875,AAPL,SELL_SHORT,478,744.67,2025-07-22 16:51:11.111,4.78,9.56
df1a6d8e-77a3-4bfc-9ccd-83746157eddf,ef58e686-83e7-4476-9b4d-e1fcfcb1699f,ACC-46676226,NKE,BUY_TO_COVER,351,451.66,2025-07-21 23:46:45.111,3.5100000000000002,7.0200000000000005
473d2311-6e96-41fb-97e4-6a7c88c0963b,29b6757d-ea58-4c83-87c6-62f4f7beadf4,ACC-07335742,LLY,BUY,166,208.57,2025-07-22 08:20:56.111,1.6600000000000001,3.3200000000000003
c0203cbd-c53f-4b0b-9b3b-8161857369fb,49ba8eda-5d30-4138-b914-e6ba38f1035f,ACC-07712515,CRM,BUY_TO_COVER,282,836.41,2025-07-22 02:39:26.111,2.82,5.64
5ce0a20c-fb35-46e7-8a3d-5a003d58dd95,d421a48b-f821-4012-ba96-4800ad65beb5,ACC-35716804,AVGO,SELL,180,378.8,2025-07-22 06:35:04.111,1.8,3.6
b817a2fc-cd4e-4e6b-af6d-d8907c796b81,cc2bea13-1819-4f3d-a66e-697401d9fa4b,ACC-76124743,LLY,BUY_TO_COVER,523,762.31,2025-07-22 17:17:05.111,5.23,10.46
7312b7b9-b0cf-4ae6-94d5-e57905c5da2a,5d0e7adb-5124-44f3-a7a4-4a341f6e1142,ACC-80173181,ACN,BUY,377,928.69,2025-07-22 04:13:27.111,3.77,7.54
ce753cef-91c1-4c2d-9543-17618044c79e,198d7681-e3a2-4227-a717-ed7eb58e0cbe,ACC-38265723,AMD,SELL,271,290.96,2025-07-22 00:37:34.111,2.71,5.42
045eb1e4-7590-464a-bd60-65300d5f2648,73f23722-bb82-4bf1-bfd9-5663479b1ba9,ACC-27141914,COST,SELL,3425,519.17,2025-07-22 11:21:46.111,34.25,68.5
392e7fa1-70d8-4af5-96f4-750d3c67f675,9c09f7bf-259e-4546-85cc-bc56a232199d,ACC-71604185,DHR,SELL_SHORT,121,2.16,2025-07-22 18:15:10.111,1.21,2.42
f47145f6-4fb2-46bf-a3c2-110f773e998a,366fbe7d-8dad-44b3-bedc-bbf57d6e67dc,ACC-69214540,XOM,BUY,944,523.41,2025-07-21 23:06:02.111,9.44,18.88
321a4801-ae34-49cb-8df1-2ec25ab16261,be245641-ea27-493b-b94c-b1b1f60e0d55,ACC-58988545,DHR,BUY_TO_COVER,11,474.67,2025-07-22 18:42:57.111,0.11,0.22
d74741c1-a2c7-487d-812c-67bbe3d5433a,f7afa48f-1c3e-4476-9466-c4daab04ffaa,ACC-39564493,HD,SELL,9364,275.53,2025-07-22 00:04:15.111,93.64,187.28
39aa8ea5-c984-4a94-ad2b-6ee26e92b3d0,19611d4c-d0d0-4943-9341-d24eb1d181c8,ACC-37644430,DHR,SELL_SHORT,571,608.81,2025-07-21 23:08:52.111,5.71,11.42
612341cb-19c6-4168-ae8c-0ae10d7d9107,b0ef95c5-fc28-42ab-8fa4-90b6e102556a,ACC-04408734,NVDA,BUY,63,134.6,2025-07-22 13:26:39.111,0.63,1.26
3dbb4f7b-4ea6-490a-b97d-61a0a474a766,6bffbc91-d81f-41c4-b758-b42964d34336,ACC-73118492,PG,BUY_TO_COVER,661,212.81,2025-07-22 17:25:29.111,6.61,13.22
d2332d62-b6ee-4a7d-94fa-e2010136810f,414c90f5-e02b-454e-9d76-6f3d9389fc3b,ACC-18441677,MRK,BUY,90,204.22,2025-07-22 10:38:44.111,0.9,1.8
31ecc646-b727-41de-a842-39e6f8ee1940,efdbcb8f-ff95-4a28-920b-60cc2ec6edd0,ACC-39864648,ABBV,SELL_SHORT,709,526.9,2025-07-22 19:53:51.111,7.09,14.18
bc03a873-467e-439a-b141-ed5c5bc2033d,a0456501-5e1f-4be5-bfef-b39763d72589,ACC-94468216,BAC,SELL,401,754.23,2025-07-22 12:35:36.111,4.01,8.02
9cd7c3d0-cd1d-4c26-961c-2a74bdd1ab50,9f2343b8-275e-4e3b-a794-d7c0bd4d1b2d,ACC-51759132,JNJ,SELL_SHORT,165,186.75,2025-07-22 16:09:11.111,1.6500000000000001,3.3000000000000003
0edb0c89-2aae-4d1d-884d-3f3a5b2ed4ff,9f6ae88b-5b1d-421b-952c-1d22985506ed,ACC-60555700,AVGO,BUY,118,977.61,2025-07-21 23:12:55.111,1.18,2.36
f1e59ef1-f8e3-4635-9572-a4d5e05b00ed,36c80b1f-40ac-400a-bbbf-99f26a314976,ACC-87480696,PG,BUY_TO_COVER,913,919.87,2025-07-22 07:24:13.111,9.13,18.26
920b7b10-2018-454f-b55d-e573d355ffd9,f6393428-3bbf-4c6c-b946-397e0462c5b4,ACC-72283535,TMO,SELL,601,947.29,2025-07-22 10:09:01.111,6.01,12.02
7088c82d-d188-4a9e-b80c-ca09f5624002,18ddc737-d7cd-4c53-a5b7-0ea4bd71d04b,ACC-39741412,JPM,BUY_TO_COVER,130,584.08,2025-07-22 16:36:37.111,1.3,2.6
165de9e2-fde6-435d-98c2-a41de8c410c4,24ece7b7-a8ab-4d12-ba86-fc9fb9ee1a58,ACC-08069527,UNH,BUY_TO_COVER,3364,805.74,2025-07-22 13:43:30.111,33.64,67.28
c60a6b7d-8e42-472b-93af-914d01138f54,a55b3665-632d-4bba-ae12-11837cb29618,ACC-37704501,ADBE,BUY_TO_COVER,440,11.25,2025-07-22 16:29:13.111,4.4,8.8
501d7ba1-b07e-47cb-8f1b-6d33bd6f7970,faadaeea-a691-462b-9c06-5bc6f069c6de,ACC-51476141,ADBE,BUY,510,58.38,2025-07-22 06:26:12.111,5.1000000000000005,10.200000000000001
c12758f5-8d16-4e97-a75a-d717c645d19b,f78bc5d8-87f2-4a7d-a392-cd4b69fbbe63,ACC-46517182,MA,BUY_TO_COVER,96,659.34,2025-07-22 10:13:07.112,0.96,1.92
cd9021de-f876-4a2f-a7a4-9bb1d491f8ad,8e62968f-a190-4a0d-bf05-8d32df6e9495,ACC-03072213,CRM,SELL_SHORT,62,926.44,2025-07-22 18:16:37.112,0.62,1.24
15929f08-9c2b-415b-91ed-312b4906f151,af77069a-54f6-45f4-990c-35b695f9f475,ACC-63648821,PEP,SELL_SHORT,8762,531.81,2025-07-22 13:44:25.112,87.62,175.24
343aa9c8-56dc-4337-8b22-9b74d7d43d18,27754b83-a630-4c48-8a7c-13c33c18aed6,ACC-87531763,ACN,SELL,639,690.48,2025-07-22 05:59:55.112,6.390000000000001,12.780000000000001
da317a88-1f26-4c06-9248-9e6a36d1eb73,ca2b47ef-e101-499a-9731-20edbce10cb2,ACC-80545931,TSLA,SELL,4,316.57,2025-07-22 14:18:14.112,0.04,0.08
cdaf44ab-7c09-4442-a505-58d94e37ac8e,d85a793c-eaeb-4004-a904-f1757bf893c5,ACC-89628195,NVDA,BUY,725,483.72,2025-07-22 03:44:45.112,7.25,14.5
14a62aab-b3d9-4091-a3ac-7f14ae45269a,a8889126-b718-4557-baa4-8b017e7e58c3,ACC-60317304,TSLA,SELL,850,63.27,2025-07-21 23:32:10.112,8.5,17.0
40203ebb-38fd-43dd-9c1a-bd378dc0ee41,1b8bd284-220a-4070-8659-6aaf76b979c4,ACC-88267061,COST,BUY,4853,598.97,2025-07-22 10:59:48.112,48.53,97.06
8d1b211b-620f-44b6-b362-5fc40a6cbb4b,395e4082-bc2a-4ed9-b83d-e00b851cb1aa,ACC-66103761,MSFT,BUY_TO_COVER,659,392.18,2025-07-22 13:15:17.112,6.59,13.18
da8ff8ca-a15b-4749-bc9a-75b727073ff7,687b837f-2f98-41c9-bc1e-b6bb4e57e183,ACC-08807035,LLY,BUY_TO_COVER,797,561.66,2025-07-22 05:12:23.112,7.97,15.94
267bce4a-0594-4165-a675-5e00e4ebff17,2530cf66-6825-451e-ad51-6e221119f65f,ACC-40220764,ABT,SELL_SHORT,3440,147.91,2025-07-22 06:58:14.112,34.4,68.8
dc1e191b-d4e3-4724-8feb-2f9401ae6d7c,a8401e26-6819-4434-ab28-e38c00c3ac8f,ACC-08789314,ADBE,BUY_TO_COVER,207,750.75,2025-07-22 18:00:07.112,2.07,4.14
6cf99a7d-37b1-4aa7-b4ec-0cf3fe1f8bd4,ba5d78d7-4801-4f50-80c3-260d632ae967,ACC-48026332,ADBE,BUY,308,308.53,2025-07-22 07:55:55.112,3.08,6.16
b1394c8a-2d36-4510-a428-557058541cae,60807720-8916-4543-8892-cc6749be0300,ACC-89126596,AMD,SELL_SHORT,7220,217.34,2025-07-22 03:01:50.112,72.2,144.4
15dc5a12-699e-40b3-a8e2-658456303b51,22d3bb40-2ea4-45e6-9178-673ae4c1776c,ACC-92118351,HD,SELL,296,506.86,2025-07-22 12:54:23.112,2.96,5.92
7a4cec02-277b-4788-9530-3599f51e67f0,7a2c2442-c868-4435-9b1c-081f5d3bad3a,ACC-46079732,V,BUY,932,815.48,2025-07-22 07:10:56.112,9.32,18.64
27983b2a-336b-40e5-a664-d615fd7bc1b0,cc9968c6-f56a-46c9-9370-9f13cafd2e13,ACC-69354519,TXN,SELL,150,550.08,2025-07-22 03:43:45.112,1.5,3.0
4126126e-f767-4d2b-a6e5-272392fb8462,bab5e6fe-3da0-4946-9f1a-a34257ee3fc6,ACC-87640075,MRK,BUY_TO_COVER,588,267.73,2025-07-22 17:15:36.112,5.88,11.76
f1a729d2-ce46-4282-99ec-48a6bef160c5,cbacab0d-001c-403f-881b-2766e706e31b,ACC-87762213,AMZN,BUY,111,383.94,2025-07-22 07:10:46.112,1.11,2.22
01e3ff1a-5cf1-4c5f-932f-df014b157769,8cadf444-1d0e-4481-acd4-cde79954cb03,ACC-59216759,NKE,SELL,868,334.81,2025-07-22 15:07:01.112,8.68,17.36
018a92d6-ab1c-4afa-b6cb-e87cd09835d7,aef4e173-04a4-404e-a639-7970c54d9cc3,ACC-75135433,NKE,SELL,964,219.92,2025-07-22 08:18:45.112,9.64,19.28
b526ac2c-8642-446a-b340-fa5376228813,1cf18809-2aec-4b7d-b03b-d68f0f67dba5,ACC-64505034,AMD,BUY,488,967.71,2025-07-22 15:30:36.112,4.88,9.76
cddccb01-cd0f-4ec8-9ec4-0c9b42e58060,cbd18e59-b7b7-403e-98cb-2c7355974826,ACC-33228879,XOM,SELL_SHORT,354,275.06,2025-07-22 21:45:16.112,3.54,7.08
83a6b467-e319-421f-9953-04aecd9a1990,d9631141-4b71-42c7-8c20-80d1709fe74d,ACC-10285773,UNH,BUY_TO_COVER,7980,930.64,2025-07-22 15:38:21.112,79.8,159.6
fb8f1914-48fa-4e76-8254-bfcf357b44d7,26fe8841-7517-4a77-a99a-0018889bf397,ACC-88348235,CVX,BUY_TO_COVER,167,733.18,2025-07-22 10:22:16.112,1.67,3.34
4b1f0230-5c89-4706-a9eb-bbf3764cfbe9,80b02f93-1df8-4ccd-be5b-0e344de24c42,ACC-76307132,MCD,BUY_TO_COVER,277,845.43,2025-07-22 11:13:55.112,2.77,5.54
7e5dd61f-bf2f-4c1e-9ad5-7c540fa10fd2,fbf2559d-4c84-4e26-97bc-807c8021ed95,ACC-30228667,MSFT,SELL,329,735.86,2025-07-22 03:05:52.112,3.29,6.58
6518e810-dbc0-47e1-b51d-2f948debf119,5b36e8cb-6257-43f4-9186-ff4b28e0c237,ACC-98559211,COST,SELL,8653,100.74,2025-07-22 02:03:26.112,86.53,173.06
66c7aebf-0e0c-4ed5-a7a2-37dce2682ce2,643ad335-bd14-497d-af38-89aecc8dd694,ACC-11665824,ACN,SELL,1498,115.64,2025-07-22 05:42:45.112,14.98,29.96
17af1505-faf5-4ea7-89da-74414c06e83b,2d0fbe6c-ebf2-4051-b840-ba3c3fb86935,ACC-30482358,DHR,BUY,877,395.59,2025-07-22 21:46:40.112,8.77,17.54
1069e967-b9fd-4d35-b592-5dc4cf377856,6b0525c6-3ae4-4ebd-90b7-7f3ffcfdc5c2,ACC-17321451,MSFT,BUY,141,7.48,2025-07-22 21:09:56.112,1.41,2.82
c370aadd-46df-4639-8679-c542c7b3bc4d,d08373db-8fac-4e4f-8813-c64a4ce5a959,ACC-74365591,COST,SELL,663,546.8,2025-07-22 20:21:50.112,6.63,13.26
beb8e54a-4b60-48f0-bdb1-c79b33534fc4,a01324f1-ef24-46fc-9507-0654961cd69a,ACC-65352560,NKE,BUY,80,510.37,2025-07-22 16:48:48.112,0.8,1.6
84cbbe93-c1ce-4012-b4b3-fd26f52ef796,6629cfc7-b4da-4645-9196-a27ccdd65c68,ACC-35413341,CSCO,SELL,374,867.16,2025-07-22 04:28:02.112,3.74,7.48
90f288b9-4105-4b03-80f5-2ab3480772b3,416a3e0f-25d5-495b-aef2-7ac3ccd8f714,ACC-80236154,AMD,BUY,971,596.15,2025-07-22 15:47:08.112,9.71,19.42
fb048082-6fe8-4288-9caf-98ddfd067b77,b8b4e064-331c-4e27-a51e-8717d25c9be0,ACC-63027634,AAPL,BUY,696,384.29,2025-07-22 06:14:20.112,6.96,13.92
5eaa2aac-57c2-42b7-9633-983b7ef8bf01,60d5e53b-30b9-42ce-8e99-6c1821ca4f27,ACC-03550133,TSLA,BUY,6666,538.37,2025-07-22 14:59:12.112,66.66,133.32
55513ed8-a60d-4950-a7e1-97397e74e5ac,260480cc-f9ac-4ce6-94c4-748828a211f7,ACC-31740247,ABBV,SELL,7251,846.56,2025-07-22 13:58:46.112,72.51,145.02
a2cf1f5e-cc8e-45c5-a915-671e9af60978,d084438c-2dc4-4027-8335-492b1de74020,ACC-40245320,TXN,BUY_TO_COVER,288,216.1,2025-07-22 05:00:54.112,2.88,5.76
a4a7d555-24f7-43be-a43f-f70c5f011e29,77559be5-b50b-4d62-8cec-afa435245848,ACC-84973330,PEP,SELL,398,677.98,2025-07-22 06:59:41.112,3.98,7.96
d05476d5-f263-45dd-b6df-59937c73c7fb,2d68d04d-1bb4-4dce-a86f-2c8e61f050d7,ACC-58249212,COST,SELL_SHORT,413,250.42,2025-07-22 09:26:38.112,4.13,8.26
862ccf81-4600-43db-aa80-fb8f26809e1d,203cbfb3-69d9-4cce-b35b-474866bb6ec2,ACC-60317304,JPM,SELL_SHORT,8543,791.59,2025-07-22 19:52:31.112,85.43,170.86
58000c9a-9733-452c-a3fe-215689a20e78,818f9bb9-7449-4b03-aff2-cff3cfaba52d,ACC-03081858,MCD,BUY_TO_COVER,201,305.93,2025-07-22 21:00:57.112,2.0100000000000002,4.0200000000000005
3f31f9cf-4fb3-4a5a-881f-3f62696c1498,d0d0bcc4-cadf-4d74-9775-ed5b6c2ae28f,ACC-50070749,MA,BUY_TO_COVER,872,2.26,2025-07-22 11:14:31.112,8.72,17.44
936e371e-8520-489a-8654-144741e8d304,4ed05f28-c73f-4f5e-993a-0d53f33e2ec9,ACC-15966979,ADBE,BUY_TO_COVER,8822,756.03,2025-07-22 13:07:28.112,88.22,176.44
9990c9a2-28fc-4988-80bb-93d490482077,73dc6070-69fb-46dc-9d26-4940ad6e4bd2,ACC-31624502,ACN,BUY_TO_COVER,566,779.24,2025-07-22 02:25:33.112,5.66,11.32
d41030ab-2aa3-4c12-9c9d-2884e179bb5d,b9a548ac-2d0c-41d1-8b36-9037b7571f1f,ACC-01290018,DHR,SELL,766,371.2,2025-07-22 09:36:12.112,7.66,15.32
38560e3b-7fcd-459e-aa92-4c72fdc0773a,b5fa312d-baa1-4d75-b815-996a6176e5a9,ACC-07937468,TSLA,BUY,192,870.67,2025-07-22 12:57:21.112,1.92,3.84
0cf1c044-e118-467d-8a3c-87e01e2b49ce,091947a8-2201-47a4-99ac-3e5e0106bc48,ACC-16702770,DHR,BUY,306,359.24,2025-07-22 10:17:08.112,3.06,6.12
1911cc42-d64a-487c-8460-13ddefc15126,7f6d173b-4dcf-4b79-bc41-02913a3b9cd9,ACC-06292826,PEP,BUY,831,321.78,2025-07-22 10:20:25.112,8.31,16.62
db87efb3-c066-427e-b1af-187e382b8e68,e753a166-e9c7-45da-99e8-be86169d38c7,ACC-55224127,NKE,SELL_SHORT,787,887.32,2025-07-22 10:36:18.112,7.87,15.74
1ac23a54-2162-4bad-8a03-191b8f02e080,509a0c94-53dd-45da-ae4a-dabac6752f5b,ACC-34186913,UNH,SELL_SHORT,49,507.03,2025-07-22 17:26:12.112,0.49,0.98
bb219540-f78c-4f14-b8b8-e2fa796195a8,96f4f3d7-019a-4332-a4a0-160da2f6285b,ACC-48511362,AAPL,BUY,935,70.74,2025-07-22 01:29:05.112,9.35,18.7
4dc8bfd5-5e75-46cc-a735-0a695460dbe9,86d22bfd-aeeb-4a3f-9383-ce9fabd9574a,ACC-96193395,V,SELL,453,457.59,2025-07-22 02:45:07.112,4.53,9.06
b6a14176-444b-44bb-8a2d-aa0d19231c62,f028267c-f401-40fd-a9a5-1eae881856c4,ACC-01197623,HD,BUY,355,621.37,2025-07-22 03:43:10.112,3.5500000000000003,7.1000000000000005
92c6b98f-9763-4d6f-9cfb-4c216fe0eaa2,58a79d02-c66e-48ce-bd87-75f598802a9d,ACC-80648072,CRM,SELL_SHORT,347,282.46,2025-07-22 07:29:47.112,3.47,6.94
b67ea392-71c6-4635-aac6-3e793a13fa7d,3dd1d3eb-1c93-4ccc-abef-ac6061157488,ACC-76124743,AMZN,BUY,111,332.49,2025-07-22 06:24:05.112,1.11,2.22
c2573daf-aae6-420d-ab63-0736ffef5171,6c56c35f-7ea0-42a9-aebe-25d3d39febaa,ACC-11343086,CVX,SELL_SHORT,997,332.61,2025-07-22 14:57:24.112,9.97,19.94
